game,team,side,inning,half,run_diff,pid,pitches,endurance,toast,budget_remaining,budget_pct,max_budget,home_team,away_team,home_score,away_score
2025-04-21,away,away,1,top,0,p-away-50,17,80,-1.0,131.0,0.9,148.0,home,away,3,4
2025-04-21,away,away,1,top,0,p-away-50,21,80,-1.0,127.0,0.9,148.0,home,away,3,4
2025-04-21,away,away,1,top,1,p-away-50,26,80,-5.0,122.0,0.8,148.0,home,away,3,4
2025-04-21,away,away,1,top,1,p-away-50,32,80,-4.0,116.0,0.8,148.0,home,away,3,4
2025-04-21,home,home,2,bottom,-1,p-home-50,12,73,10.0,123.1,0.9,135.1,home,away,3,4
2025-04-21,home,home,2,bottom,-1,p-home-50,16,73,10.0,119.1,0.9,135.1,home,away,3,4
2025-04-21,home,home,2,bottom,-1,p-home-50,20,73,8.0,115.1,0.9,135.1,home,away,3,4
2025-04-21,home,home,2,bottom,-1,p-home-50,26,73,9.0,109.1,0.8,135.1,home,away,3,4
2025-04-21,home,home,2,bottom,-1,p-home-50,35,73,12.0,100.1,0.7,135.1,home,away,3,4
2025-04-21,home,home,2,bottom,-1,p-home-50,39,73,10.0,96.1,0.7,135.1,home,away,3,4
2025-04-21,home,home,2,bottom,-1,p-home-50,43,73,10.0,92.1,0.7,135.1,home,away,3,4
2025-04-21,home,home,2,bottom,-1,p-home-50,50,73,8.0,85.1,0.6,135.1,home,away,3,4
2025-04-21,away,away,2,top,1,p-away-50,36,80,-3.0,112.0,0.8,148.0,home,away,3,4
2025-04-21,away,away,2,top,1,p-away-50,44,80,-5.0,104.0,0.7,148.0,home,away,3,4
2025-04-21,away,away,2,top,1,p-away-50,53,80,-6.0,95.0,0.6,148.0,home,away,3,4
2025-04-21,away,away,2,top,1,p-away-50,57,80,-8.0,91.0,0.6,148.0,home,away,3,4
2025-04-21,away,away,2,top,1,p-away-50,61,80,-7.0,87.0,0.6,148.0,home,away,3,4
2025-04-21,away,away,2,top,2,p-away-50,70,80,-13.0,78.0,0.5,148.0,home,away,3,4
2025-04-21,away,away,2,top,2,p-away-50,73,80,-12.0,75.0,0.5,148.0,home,away,3,4
2025-04-21,away,away,2,top,2,p-away-50,81,80,-13.0,67.0,0.5,148.0,home,away,3,4
2025-04-21,home,home,3,bottom,-2,p-home-50,56,73,11.0,79.1,0.6,135.1,home,away,3,4
2025-04-21,home,home,3,bottom,-2,p-home-50,60,73,9.0,75.1,0.6,135.1,home,away,3,4
2025-04-21,home,home,3,bottom,-2,p-home-50,64,73,10.0,71.1,0.5,135.1,home,away,3,4
2025-04-21,home,home,3,bottom,-2,p-home-50,73,73,9.0,62.1,0.5,135.1,home,away,3,4
2025-04-22,home,home,1,bottom,0,p-home-51,0,81,0.0,149.8,1.0,149.8,home,away,2,6
2025-04-22,home,home,1,bottom,0,p-home-51,6,81,3.0,143.8,1.0,149.8,home,away,2,6
2025-04-22,home,home,1,bottom,0,p-home-51,10,81,4.0,139.8,0.9,149.8,home,away,2,6
2025-04-22,away,away,1,top,0,p-away-51,0,83,0.0,153.6,1.0,153.6,home,away,2,6
2025-04-22,away,away,1,top,0,p-away-51,4,83,0.0,149.6,1.0,153.6,home,away,2,6
2025-04-22,away,away,1,top,0,p-away-51,11,83,-1.0,142.6,0.9,153.6,home,away,2,6
2025-04-22,away,away,1,top,0,p-away-51,15,83,0.0,138.6,0.9,153.6,home,away,2,6
2025-04-22,away,away,1,top,0,p-away-51,18,83,1.0,135.6,0.9,153.6,home,away,2,6
2025-04-22,away,away,1,top,0,p-away-51,27,83,1.0,126.6,0.8,153.6,home,away,2,6
2025-04-22,home,home,2,bottom,0,p-home-51,19,81,10.0,130.8,0.9,149.8,home,away,2,6
2025-04-22,home,home,2,bottom,0,p-home-51,25,81,11.0,124.8,0.8,149.8,home,away,2,6
2025-04-22,home,home,2,bottom,0,p-home-51,32,81,10.0,117.8,0.8,149.8,home,away,2,6
2025-04-22,home,home,2,bottom,0,p-home-51,38,81,11.0,111.8,0.7,149.8,home,away,2,6
2025-04-22,home,home,2,bottom,0,p-home-51,42,81,9.0,107.8,0.7,149.8,home,away,2,6
2025-04-22,home,home,2,bottom,0,p-home-51,47,81,6.0,102.8,0.7,149.8,home,away,2,6
2025-04-22,away,away,2,top,0,p-away-51,30,83,2.0,123.6,0.8,153.6,home,away,2,6
2025-04-22,away,away,2,top,0,p-away-51,37,83,0.0,116.6,0.8,153.6,home,away,2,6
2025-04-22,away,away,2,top,0,p-away-51,42,83,1.0,111.6,0.7,153.6,home,away,2,6
2025-04-22,away,away,2,top,0,p-away-51,48,83,-1.0,105.6,0.7,153.6,home,away,2,6
2025-04-22,away,away,2,top,0,p-away-51,53,83,0.0,100.6,0.7,153.6,home,away,2,6
2025-04-22,home,home,3,bottom,0,p-home-51,52,81,7.0,97.8,0.7,149.8,home,away,2,6
2025-04-22,home,home,3,bottom,0,p-home-51,56,81,7.0,93.8,0.6,149.8,home,away,2,6
2025-04-22,home,home,3,bottom,0,p-home-51,62,81,10.0,87.8,0.6,149.8,home,away,2,6
2025-04-22,home,home,3,bottom,0,p-home-51,66,81,8.0,83.8,0.6,149.8,home,away,2,6
2025-04-22,home,home,3,bottom,0,p-home-51,70,81,9.0,79.8,0.5,149.8,home,away,2,6
2025-04-22,away,away,3,top,-1,p-away-51,60,83,5.0,93.6,0.6,153.6,home,away,2,6
2025-04-22,away,away,3,top,-1,p-away-51,64,83,5.0,89.6,0.6,153.6,home,away,2,6
2025-04-22,away,away,3,top,-1,p-away-51,69,83,6.0,84.6,0.6,153.6,home,away,2,6
2025-04-22,away,away,3,top,-1,p-away-51,78,83,5.0,75.6,0.5,153.6,home,away,2,6
2025-04-23,home,home,1,bottom,0,p-home-52,0,75,0.0,138.8,1.0,138.8,home,away,2,12
2025-04-23,home,home,1,bottom,0,p-home-52,5,75,1.0,133.8,1.0,138.8,home,away,2,12
2025-04-23,home,home,1,bottom,0,p-home-52,9,75,1.0,129.8,0.9,138.8,home,away,2,12
2025-04-23,home,home,1,bottom,0,p-home-52,13,75,2.0,125.8,0.9,138.8,home,away,2,12
2025-04-23,home,home,1,bottom,0,p-home-52,17,75,0.0,121.8,0.9,138.8,home,away,2,12
2025-04-23,home,home,1,bottom,0,p-home-52,21,75,-3.0,117.8,0.8,138.8,home,away,2,12
2025-04-23,home,home,1,bottom,0,p-home-52,30,75,-4.0,108.8,0.8,138.8,home,away,2,12
2025-04-23,home,home,1,bottom,0,p-home-52,35,75,-6.0,103.8,0.7,138.8,home,away,2,12
2025-04-23,away,away,1,top,0,p-away-52,0,99,0.0,183.2,1.0,183.2,home,away,2,12
2025-04-23,away,away,1,top,0,p-away-52,4,99,0.0,179.2,1.0,183.2,home,away,2,12
2025-04-23,away,away,1,top,0,p-away-52,9,99,-2.0,174.2,1.0,183.2,home,away,2,12
2025-04-23,away,away,1,top,0,p-away-52,15,99,-2.0,168.2,0.9,183.2,home,away,2,12
2025-04-23,away,away,1,top,0,p-away-52,19,99,-1.0,164.2,0.9,183.2,home,away,2,12
2025-04-23,away,away,1,top,0,p-away-52,23,99,-3.0,160.2,0.9,183.2,home,away,2,12
2025-04-23,away,away,1,top,0,p-away-52,32,99,0.0,151.2,0.8,183.2,home,away,2,12
2025-04-23,home,home,2,bottom,0,p-home-52,41,75,-5.0,97.8,0.7,138.8,home,away,2,12
2025-04-23,home,home,2,bottom,0,p-home-52,46,75,-4.0,92.8,0.7,138.8,home,away,2,12
2025-04-23,home,home,2,bottom,0,p-home-52,49,75,-1.0,89.8,0.6,138.8,home,away,2,12
2025-04-23,home,home,2,bottom,0,p-home-52,53,75,-1.0,85.8,0.6,138.8,home,away,2,12
2025-04-23,home,home,2,bottom,0,p-home-52,57,75,-3.0,81.8,0.6,138.8,home,away,2,12
2025-04-23,home,home,2,bottom,0,p-home-52,64,75,-6.0,74.8,0.5,138.8,home,away,2,12
2025-04-23,home,home,2,bottom,0,p-home-52,68,75,-9.0,70.8,0.5,138.8,home,away,2,12
2025-04-23,away,away,2,top,0,p-away-52,36,99,1.0,147.2,0.8,183.2,home,away,2,12
2025-04-23,away,away,2,top,0,p-away-52,40,99,-1.0,143.2,0.8,183.2,home,away,2,12
2025-04-23,away,away,2,top,0,p-away-52,44,99,-4.0,139.2,0.8,183.2,home,away,2,12
2025-04-23,away,away,2,top,0,p-away-52,48,99,-3.0,135.2,0.7,183.2,home,away,2,12
2025-04-23,away,away,2,top,0,p-away-52,53,99,-2.0,130.2,0.7,183.2,home,away,2,12
2025-04-23,away,away,3,top,-4,p-away-52,58,99,7.0,125.2,0.7,183.2,home,away,2,12
2025-04-23,away,away,3,top,-4,p-away-52,62,99,7.0,121.2,0.7,183.2,home,away,2,12
2025-04-23,away,away,3,top,-4,p-away-52,67,99,5.0,116.2,0.6,183.2,home,away,2,12
2025-04-23,away,away,3,top,-4,p-away-52,70,99,2.0,113.2,0.6,183.2,home,away,2,12
2025-04-23,away,away,3,top,-4,p-away-52,77,99,3.0,106.2,0.6,183.2,home,away,2,12
2025-04-23,away,away,3,top,-4,p-away-52,81,99,3.0,102.2,0.6,183.2,home,away,2,12
2025-04-24,home,home,1,bottom,0,p-home-53,0,83,0.0,153.6,1.0,153.6,home,away,0,3
2025-04-24,home,home,1,bottom,0,p-home-53,7,83,-1.0,146.6,1.0,153.6,home,away,0,3
2025-04-24,home,home,1,bottom,0,p-home-53,15,83,2.0,138.6,0.9,153.6,home,away,0,3
2025-04-24,home,home,1,bottom,0,p-home-53,23,83,5.0,130.6,0.9,153.6,home,away,0,3
2025-04-24,away,away,1,top,0,p-away-53,0,85,0.0,157.2,1.0,157.2,home,away,0,3
2025-04-24,away,away,1,top,0,p-away-53,4,85,1.0,153.2,1.0,157.2,home,away,0,3
2025-04-24,away,away,1,top,0,p-away-53,8,85,2.0,149.2,0.9,157.2,home,away,0,3
2025-04-24,home,home,2,bottom,0,p-home-53,28,83,6.0,125.6,0.8,153.6,home,away,0,3
2025-04-24,home,home,2,bottom,0,p-home-53,34,83,9.0,119.6,0.8,153.6,home,away,0,3
2025-04-24,home,home,2,bottom,0,p-home-53,38,83,7.0,115.6,0.8,153.6,home,away,0,3
2025-04-24,home,home,2,bottom,1,p-home-53,44,83,0.0,109.6,0.7,153.6,home,away,0,3
2025-04-24,home,home,2,bottom,1,p-home-53,49,83,1.0,104.6,0.7,153.6,home,away,0,3
2025-04-24,home,home,2,bottom,1,p-home-53,56,83,-1.0,97.6,0.6,153.6,home,away,0,3
2025-04-24,away,away,2,top,-1,p-away-53,13,85,8.0,144.2,0.9,157.2,home,away,0,3
2025-04-24,away,away,2,top,-1,p-away-53,17,85,8.0,140.2,0.9,157.2,home,away,0,3
2025-04-24,away,away,2,top,-1,p-away-53,21,85,8.0,136.2,0.9,157.2,home,away,0,3
2025-04-24,away,away,2,top,-1,p-away-53,25,85,8.0,132.2,0.8,157.2,home,away,0,3
2025-04-24,away,away,2,top,-1,p-away-53,31,85,6.0,126.2,0.8,157.2,home,away,0,3
2025-04-24,away,away,2,top,-1,p-away-53,36,85,6.0,121.2,0.8,157.2,home,away,0,3
2025-04-24,away,away,2,top,-1,p-away-53,40,85,4.0,117.2,0.7,157.2,home,away,0,3
2025-04-24,away,away,2,top,-1,p-away-53,49,85,3.0,108.2,0.7,157.2,home,away,0,3
2025-04-24,away,away,2,top,-1,p-away-53,53,85,4.0,104.2,0.7,157.2,home,away,0,3
2025-04-24,home,home,3,bottom,1,p-home-53,59,83,0.0,94.6,0.6,153.6,home,away,0,3
2025-04-24,home,home,3,bottom,1,p-home-53,66,83,-1.0,87.6,0.6,153.6,home,away,0,3
2025-04-24,home,home,3,bottom,1,p-home-53,73,83,0.0,80.6,0.5,153.6,home,away,0,3
2025-04-24,home,home,3,bottom,1,p-home-53,78,83,1.0,75.6,0.5,153.6,home,away,0,3
2025-04-24,away,away,3,top,-2,p-away-53,60,85,9.0,97.2,0.6,157.2,home,away,0,3
2025-04-24,away,away,3,top,-2,p-away-53,65,85,9.0,92.2,0.6,157.2,home,away,0,3
2025-04-24,away,away,3,top,-2,p-away-53,71,85,9.0,86.2,0.5,157.2,home,away,0,3
2025-04-24,away,away,3,top,-2,p-away-53,75,85,10.0,82.2,0.5,157.2,home,away,0,3
2025-04-25,home,home,1,bottom,0,p-home-54,0,88,0.0,162.8,1.0,162.8,home,away,2,8
2025-04-25,home,home,1,bottom,0,p-home-54,6,88,3.0,156.8,1.0,162.8,home,away,2,8
2025-04-25,home,home,1,bottom,0,p-home-54,11,88,4.0,151.8,0.9,162.8,home,away,2,8
2025-04-25,away,away,1,top,0,p-away-54,0,94,0.0,173.9,1.0,173.9,home,away,2,8
2025-04-25,away,away,1,top,0,p-away-54,7,94,-1.0,166.9,1.0,173.9,home,away,2,8
2025-04-25,away,away,1,top,0,p-away-54,11,94,0.0,162.9,0.9,173.9,home,away,2,8
2025-04-25,away,away,1,top,0,p-away-54,17,94,1.0,156.9,0.9,173.9,home,away,2,8
2025-04-25,away,away,1,top,0,p-away-54,24,94,-1.0,149.9,0.9,173.9,home,away,2,8
2025-04-25,away,away,1,top,0,p-away-54,29,94,-1.0,144.9,0.8,173.9,home,away,2,8
2025-04-25,away,away,1,top,0,p-away-54,32,94,-3.0,141.9,0.8,173.9,home,away,2,8
2025-04-25,home,home,2,bottom,0,p-home-54,16,88,8.0,146.8,0.9,162.8,home,away,2,8
2025-04-25,home,home,2,bottom,0,p-home-54,21,88,8.0,141.8,0.9,162.8,home,away,2,8
2025-04-25,home,home,2,bottom,0,p-home-54,24,88,6.0,138.8,0.9,162.8,home,away,2,8
2025-04-25,home,home,2,bottom,0,p-home-54,32,88,9.0,130.8,0.8,162.8,home,away,2,8
2025-04-25,home,home,2,bottom,0,p-home-54,38,88,10.0,124.8,0.8,162.8,home,away,2,8
2025-04-25,away,away,2,top,0,p-away-54,36,94,-2.0,137.9,0.8,173.9,home,away,2,8
2025-04-25,away,away,2,top,0,p-away-54,39,94,-2.0,134.9,0.8,173.9,home,away,2,8
2025-04-25,away,away,2,top,0,p-away-54,46,94,-4.0,127.9,0.7,173.9,home,away,2,8
2025-04-25,away,away,2,top,0,p-away-54,52,94,-3.0,121.9,0.7,173.9,home,away,2,8
2025-04-25,away,away,2,top,0,p-away-54,57,94,-5.0,116.9,0.7,173.9,home,away,2,8
2025-04-25,away,away,2,top,0,p-away-54,61,94,-4.0,112.9,0.6,173.9,home,away,2,8
2025-04-25,home,home,3,bottom,0,p-home-54,43,88,11.0,119.8,0.7,162.8,home,away,2,8
2025-04-25,home,home,3,bottom,0,p-home-54,48,88,11.0,114.8,0.7,162.8,home,away,2,8
2025-04-25,home,home,3,bottom,0,p-home-54,52,88,12.0,110.8,0.7,162.8,home,away,2,8
2025-04-25,home,home,3,bottom,0,p-home-54,56,88,12.0,106.8,0.7,162.8,home,away,2,8
2025-04-25,home,home,3,bottom,0,p-home-54,65,88,11.0,97.8,0.6,162.8,home,away,2,8
2025-04-25,home,home,3,bottom,0,p-home-54,74,88,10.0,88.8,0.5,162.8,home,away,2,8
2025-04-25,home,home,3,bottom,0,p-home-54,80,88,8.0,82.8,0.5,162.8,home,away,2,8
2025-04-25,home,home,3,bottom,0,p-home-54,85,88,8.0,77.8,0.5,162.8,home,away,2,8
2025-04-25,away,away,3,top,-2,p-away-54,66,94,1.0,107.9,0.6,173.9,home,away,2,8
2025-04-25,away,away,3,top,-2,p-away-54,74,94,0.0,99.9,0.6,173.9,home,away,2,8
2025-04-25,away,away,3,top,-2,p-away-54,80,94,-2.0,93.9,0.5,173.9,home,away,2,8
2025-04-25,away,away,3,top,-1,p-away-54,86,94,-9.0,87.9,0.5,173.9,home,away,2,8
2025-04-26,home,home,1,bottom,0,p-home-55,0,74,0.0,136.9,1.0,136.9,home,away,7,2
2025-04-26,home,home,1,bottom,0,p-home-55,8,74,3.0,128.9,0.9,136.9,home,away,7,2
2025-04-26,home,home,1,bottom,0,p-home-55,12,74,4.0,124.9,0.9,136.9,home,away,7,2
2025-04-26,away,away,1,top,0,p-away-55,0,93,0.0,172.1,1.0,172.1,home,away,7,2
2025-04-26,away,away,1,top,0,p-away-55,5,93,1.0,167.1,1.0,172.1,home,away,7,2
2025-04-26,away,away,1,top,0,p-away-55,11,93,-1.0,161.1,0.9,172.1,home,away,7,2
2025-04-26,away,away,1,top,0,p-away-55,15,93,-4.0,157.1,0.9,172.1,home,away,7,2
2025-04-26,away,away,1,top,0,p-away-55,20,93,-7.0,152.1,0.9,172.1,home,away,7,2
2025-04-26,away,away,1,top,0,p-away-55,24,93,-10.0,148.1,0.9,172.1,home,away,7,2
2025-04-26,away,away,1,top,1,p-away-55,31,93,-14.0,141.1,0.8,172.1,home,away,7,2
2025-04-26,away,away,1,top,1,p-away-55,35,93,-16.0,137.1,0.8,172.1,home,away,7,2
2025-04-26,away,away,1,top,1,p-away-55,39,93,-15.0,133.1,0.8,172.1,home,away,7,2
2025-04-26,away,away,1,top,1,p-away-55,44,93,-15.0,128.1,0.7,172.1,home,away,7,2
2025-04-26,home,home,2,bottom,-1,p-home-55,16,74,10.0,120.9,0.9,136.9,home,away,7,2
2025-04-26,home,home,2,bottom,-1,p-home-55,23,74,10.0,113.9,0.8,136.9,home,away,7,2
2025-04-26,home,home,2,bottom,-1,p-home-55,31,74,9.0,105.9,0.8,136.9,home,away,7,2
2025-04-26,home,home,2,bottom,-1,p-home-55,39,74,7.0,97.9,0.7,136.9,home,away,7,2
2025-04-26,home,home,2,bottom,-1,p-home-55,45,74,8.0,91.9,0.7,136.9,home,away,7,2
2025-04-26,home,home,2,bottom,-1,p-home-55,49,74,9.0,87.9,0.6,136.9,home,away,7,2
2025-04-26,away,away,2,top,1,p-away-55,48,93,-14.0,124.1,0.7,172.1,home,away,7,2
2025-04-26,away,away,2,top,1,p-away-55,53,93,-16.0,119.1,0.7,172.1,home,away,7,2
2025-04-26,away,away,2,top,1,p-away-55,57,93,-15.0,115.1,0.7,172.1,home,away,7,2
2025-04-26,away,away,2,top,1,p-away-55,64,93,-16.0,108.1,0.6,172.1,home,away,7,2
2025-04-26,away,away,2,top,1,p-away-55,73,93,-13.0,99.1,0.6,172.1,home,away,7,2
2025-04-26,home,home,3,bottom,-1,p-home-55,53,74,10.0,83.9,0.6,136.9,home,away,7,2
2025-04-26,home,home,3,bottom,-1,p-home-55,58,74,8.0,78.9,0.6,136.9,home,away,7,2
2025-04-26,home,home,3,bottom,-1,p-home-55,62,74,9.0,74.9,0.5,136.9,home,away,7,2
2025-04-26,away,away,3,top,1,p-away-55,77,93,-12.0,95.1,0.6,172.1,home,away,7,2
2025-04-26,away,away,3,top,1,p-away-55,84,93,-14.0,88.1,0.5,172.1,home,away,7,2
2025-04-26,home,home,4,bottom,-5,p-home-55,69,74,20.0,67.9,0.5,136.9,home,away,7,2
2025-04-27,home,home,1,bottom,0,p-home-56,0,92,0.0,170.2,1.0,170.2,home,away,2,1
2025-04-27,home,home,1,bottom,0,p-home-56,3,92,1.0,167.2,1.0,170.2,home,away,2,1
2025-04-27,home,home,1,bottom,0,p-home-56,7,92,1.0,163.2,1.0,170.2,home,away,2,1
2025-04-27,home,home,1,bottom,0,p-home-56,10,92,1.0,160.2,0.9,170.2,home,away,2,1
2025-04-27,home,home,1,bottom,0,p-home-56,13,92,-1.0,157.2,0.9,170.2,home,away,2,1
2025-04-27,home,home,1,bottom,0,p-home-56,16,92,-4.0,154.2,0.9,170.2,home,away,2,1
2025-04-27,home,home,1,bottom,0,p-home-56,20,92,-4.0,150.2,0.9,170.2,home,away,2,1
2025-04-27,home,home,1,bottom,0,p-home-56,25,92,-3.0,145.2,0.9,170.2,home,away,2,1
2025-04-27,home,home,1,bottom,0,p-home-56,29,92,-5.0,141.2,0.8,170.2,home,away,2,1
2025-04-27,home,home,1,bottom,0,p-home-56,33,92,-8.0,137.2,0.8,170.2,home,away,2,1
2025-04-27,away,away,1,top,0,p-away-56,0,99,0.0,183.2,1.0,183.2,home,away,2,1
2025-04-27,away,away,1,top,0,p-away-56,9,99,-1.0,174.2,1.0,183.2,home,away,2,1
2025-04-27,away,away,1,top,0,p-away-56,13,99,0.0,170.2,0.9,183.2,home,away,2,1
2025-04-27,away,away,1,top,0,p-away-56,18,99,-2.0,165.2,0.9,183.2,home,away,2,1
2025-04-27,home,home,2,bottom,0,p-home-56,36,92,-7.0,134.2,0.8,170.2,home,away,2,1
2025-04-27,home,home,2,bottom,0,p-home-56,45,92,-4.0,125.2,0.7,170.2,home,away,2,1
2025-04-27,home,home,2,bottom,0,p-home-56,53,92,-1.0,117.2,0.7,170.2,home,away,2,1
2025-04-27,home,home,2,bottom,0,p-home-56,57,92,-3.0,113.2,0.7,170.2,home,away,2,1
2025-04-27,home,home,2,bottom,0,p-home-56,62,92,-6.0,108.2,0.6,170.2,home,away,2,1
2025-04-27,home,home,2,bottom,1,p-home-56,69,92,-13.0,101.2,0.6,170.2,home,away,2,1
2025-04-27,home,home,2,bottom,1,p-home-56,77,92,-14.0,93.2,0.5,170.2,home,away,2,1
2025-04-27,away,away,2,top,-1,p-away-56,22,99,1.0,161.2,0.9,183.2,home,away,2,1
2025-04-27,away,away,2,top,-1,p-away-56,27,99,-1.0,156.2,0.9,183.2,home,away,2,1
2025-04-27,away,away,2,top,-1,p-away-56,36,99,-4.0,147.2,0.8,183.2,home,away,2,1
2025-04-27,away,away,2,top,-1,p-away-56,40,99,-7.0,143.2,0.8,183.2,home,away,2,1
2025-04-27,away,away,2,top,-1,p-away-56,46,99,-10.0,137.2,0.7,183.2,home,away,2,1
2025-04-27,away,away,2,top,-1,p-away-56,50,99,-9.0,133.2,0.7,183.2,home,away,2,1
2025-04-27,away,away,2,top,-1,p-away-56,57,99,-9.0,126.2,0.7,183.2,home,away,2,1
2025-04-27,away,away,2,top,-1,p-away-56,62,99,-11.0,121.2,0.7,183.2,home,away,2,1
2025-04-27,away,away,2,top,-1,p-away-56,66,99,-14.0,117.2,0.6,183.2,home,away,2,1
2025-04-27,away,away,2,top,0,p-away-56,75,99,-19.0,108.2,0.6,183.2,home,away,2,1
2025-04-27,away,away,2,top,0,p-away-56,82,99,-21.0,101.2,0.6,183.2,home,away,2,1
2025-04-27,away,away,2,top,0,p-away-56,87,99,-24.0,96.2,0.5,183.2,home,away,2,1
2025-04-27,home,home,3,bottom,0,p-home-56,83,92,-11.0,87.2,0.5,170.2,home,away,2,1
2025-04-28,home,home,1,bottom,0,p-home-57,0,84,0.0,155.4,1.0,155.4,home,away,3,5
2025-04-28,home,home,1,bottom,0,p-home-57,6,84,1.0,149.4,1.0,155.4,home,away,3,5
2025-04-28,home,home,1,bottom,0,p-home-57,10,84,-1.0,145.4,0.9,155.4,home,away,3,5
2025-04-28,home,home,1,bottom,0,p-home-57,15,84,-1.0,140.4,0.9,155.4,home,away,3,5
2025-04-28,home,home,1,bottom,0,p-home-57,19,84,-3.0,136.4,0.9,155.4,home,away,3,5
2025-04-28,home,home,1,bottom,0,p-home-57,25,84,-2.0,130.4,0.8,155.4,home,away,3,5
2025-04-28,home,home,1,bottom,1,p-home-57,33,84,-7.0,122.4,0.8,155.4,home,away,3,5
2025-04-28,away,away,1,top,-1,p-away-57,0,70,2.0,129.5,1.0,129.5,home,away,3,5
2025-04-28,away,away,1,top,-1,p-away-57,5,70,2.0,124.5,1.0,129.5,home,away,3,5
2025-04-28,away,away,1,top,-1,p-away-57,12,70,5.0,117.5,0.9,129.5,home,away,3,5
2025-04-28,away,away,1,top,-1,p-away-57,16,70,6.0,113.5,0.9,129.5,home,away,3,5
2025-04-28,away,away,1,top,-1,p-away-57,20,70,4.0,109.5,0.8,129.5,home,away,3,5
2025-04-28,away,away,1,top,-1,p-away-57,26,70,1.0,103.5,0.8,129.5,home,away,3,5
2025-04-28,away,away,1,top,-1,p-away-57,35,70,0.0,94.5,0.7,129.5,home,away,3,5
2025-04-28,away,away,1,top,-1,p-away-57,43,70,-2.0,86.5,0.7,129.5,home,away,3,5
2025-04-28,away,away,1,top,-1,p-away-57,48,70,-5.0,81.5,0.6,129.5,home,away,3,5
2025-04-28,away,away,1,top,-1,p-away-57,52,70,-8.0,77.5,0.6,129.5,home,away,3,5
2025-04-28,home,home,2,bottom,1,p-home-57,39,84,-6.0,116.4,0.7,155.4,home,away,3,5
2025-04-28,home,home,2,bottom,1,p-home-57,48,84,-3.0,107.4,0.7,155.4,home,away,3,5
2025-04-28,home,home,2,bottom,1,p-home-57,52,84,-2.0,103.4,0.7,155.4,home,away,3,5
2025-04-28,home,home,2,bottom,1,p-home-57,57,84,-2.0,98.4,0.6,155.4,home,away,3,5
2025-04-28,away,away,2,top,-1,p-away-57,57,70,-7.0,72.5,0.6,129.5,home,away,3,5
2025-04-28,away,away,2,top,-1,p-away-57,63,70,-8.0,66.5,0.5,129.5,home,away,3,5
2025-04-28,away,away,2,top,-1,p-away-57,67,70,-7.0,62.5,0.5,129.5,home,away,3,5
2025-04-28,home,home,3,bottom,1,p-home-57,66,84,4.0,89.4,0.6,155.4,home,away,3,5
2025-04-28,home,home,3,bottom,1,p-home-57,70,84,5.0,85.4,0.5,155.4,home,away,3,5
2025-04-28,home,home,3,bottom,1,p-home-57,77,84,4.0,78.4,0.5,155.4,home,away,3,5
2025-04-29,home,home,1,bottom,0,p-home-58,0,99,0.0,183.2,1.0,183.2,home,away,3,1
2025-04-29,home,home,1,bottom,0,p-home-58,4,99,-2.0,179.2,1.0,183.2,home,away,3,1
2025-04-29,home,home,1,bottom,0,p-home-58,10,99,-1.0,173.2,0.9,183.2,home,away,3,1
2025-04-29,home,home,1,bottom,0,p-home-58,14,99,-3.0,169.2,0.9,183.2,home,away,3,1
2025-04-29,home,home,1,bottom,0,p-home-58,21,99,0.0,162.2,0.9,183.2,home,away,3,1
2025-04-29,away,away,1,top,0,p-away-58,0,82,0.0,151.7,1.0,151.7,home,away,3,1
2025-04-29,away,away,1,top,0,p-away-58,5,82,1.0,146.7,1.0,151.7,home,away,3,1
2025-04-29,away,away,1,top,0,p-away-58,8,82,1.0,143.7,0.9,151.7,home,away,3,1
2025-04-29,away,away,1,top,0,p-away-58,12,82,1.0,139.7,0.9,151.7,home,away,3,1
2025-04-29,away,away,1,top,0,p-away-58,16,82,2.0,135.7,0.9,151.7,home,away,3,1
2025-04-29,away,away,1,top,0,p-away-58,24,82,0.0,127.7,0.8,151.7,home,away,3,1
2025-04-29,away,away,1,top,0,p-away-58,30,82,0.0,121.7,0.8,151.7,home,away,3,1
2025-04-29,home,home,2,bottom,0,p-home-58,28,99,3.0,155.2,0.8,183.2,home,away,3,1
2025-04-29,home,home,2,bottom,0,p-home-58,34,99,1.0,149.2,0.8,183.2,home,away,3,1
2025-04-29,home,home,2,bottom,0,p-home-58,42,99,4.0,141.2,0.8,183.2,home,away,3,1
2025-04-29,home,home,2,bottom,0,p-home-58,46,99,2.0,137.2,0.7,183.2,home,away,3,1
2025-04-29,home,home,2,bottom,0,p-home-58,52,99,3.0,131.2,0.7,183.2,home,away,3,1
2025-04-29,home,home,2,bottom,0,p-home-58,58,99,1.0,125.2,0.7,183.2,home,away,3,1
2025-04-29,home,home,2,bottom,0,p-home-58,63,99,-2.0,120.2,0.7,183.2,home,away,3,1
2025-04-29,home,home,2,bottom,1,p-home-58,71,99,-7.0,112.2,0.6,183.2,home,away,3,1
2025-04-29,home,home,2,bottom,1,p-home-58,75,99,-7.0,108.2,0.6,183.2,home,away,3,1
2025-04-29,home,home,2,bottom,1,p-home-58,79,99,-9.0,104.2,0.6,183.2,home,away,3,1
2025-04-29,home,home,2,bottom,1,p-home-58,86,99,-9.0,97.2,0.5,183.2,home,away,3,1
2025-04-29,away,away,2,top,-1,p-away-58,33,82,3.0,118.7,0.8,151.7,home,away,3,1
